Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04270:Vascular smooth muscle contraction	21	4.430379746835443	7.148804927262049E-11	ADCY3, RAMP3, ROCK1, ROCK2, ACTA2, CALD1, PRKCH, PRKG1, ITPR1, MYL9, EDNRA, PLCB4, GNAQ, PPP1R12A, GUCY1A2, GUCY1A3, GNAS, GUCY1B3, CALCRL, PLCB1, PLA2G5	197	117	6879	6.267473643108161	1.4726535657594297E-8	1.4726535657594297E-8	9.00364227618411E-8
KEGG_PATHWAY	hsa04510:Focal adhesion	27	5.69620253164557	1.051411332193442E-10	CAV1, GRB2, COL3A1, ITGB1, PTEN, CTNNB1, MYL9, PTK2, DOCK1, COL6A2, PPP1R12A, RAPGEF1, AKT3, THBS4, FLT1, ROCK1, ROCK2, ITGA1, COL5A3, FLNA, KDR, VWF, LAMA4, CCND3, COL1A2, PDGFRB, CRK	197	206	6879	4.576733527179537	2.165907009299417E-8	1.0829535046497085E-8	1.3242117402612053E-7
KEGG_PATHWAY	hsa04611:Platelet activation	20	4.219409282700422	3.448604937407041E-9	ADCY3, ROCK1, ROCK2, COL3A1, STIM1, COL5A3, PRKG1, ITGB1, ITPR1, VWF, PLCB4, GNAQ, COL1A2, PPP1R12A, GUCY1A2, GUCY1A3, GNAS, GUCY1B3, PLCB1, AKT3	197	130	6879	5.372120265521281	7.104123700418796E-7	2.3680417937654852E-7	4.343384552019103E-6
KEGG_PATHWAY	hsa04924:Renin secretion	13	2.7426160337552745	1.832159721182203E-7	EDNRA, PLCB4, GNAQ, PDE1C, AGT, PDE1A, GUCY1A2, GUCY1A3, GUCY1B3, GNAS, PLCB1, AQP1, ITPR1	197	64	6879	7.0928775380710665	3.774178148585605E-5	9.435578915861775E-6	2.3075318941190304E-4
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	22	4.641350210970464	4.4980341205654295E-7	ADCY3, PARD3, FLT1, ITGB1, KDR, CTNNB1, PRKD1, PLCE1, PLCB4, GNAQ, TEK, PDGFRB, RAPGEF5, GNAS, FGF1, ARAP3, PLCB1, RAPGEF2, RAPGEF1, CRK, AKT3, NGF	197	210	6879	3.658158085569253	9.265523096513295E-5	1.8531733030568986E-5	5.66508532529042E-4
KEGG_PATHWAY	hsa05200:Pathways in cancer	31	6.5400843881856545	5.612594237505583E-7	ADCY3, GRB2, PPARG, NFKBIA, BCL2L1, ITGB1, TCF7L2, CXCL12, PTEN, TCF7L1, CTNNB1, EDNRA, PTK2, PLCB4, FGF1, PLCB1, AKT3, CTBP2, EPAS1, ROCK1, ROCK2, RUNX1T1, MECOM, WNT2B, LAMA4, GNAQ, ETS1, JAK1, PDGFRB, GNAS, CRK	197	393	6879	2.754407718835975	1.1561279005778413E-4	1.926972662502635E-5	7.068822479250336E-4
KEGG_PATHWAY	hsa04970:Salivary secretion	14	2.9535864978902953	7.676452589611184E-7	ADCY3, SLC12A2, CST3, PRKG1, ITPR1, CD38, ATP2B4, PLCB4, GNAQ, GUCY1A2, GUCY1A3, GNAS, GUCY1B3, PLCB1	197	86	6879	5.6844528390981	1.581224813546056E-4	2.259045683639105E-5	9.668152267106045E-4
KEGG_PATHWAY	hsa04022:cGMP-PKG signaling pathway	17	3.5864978902953584	9.581421215449175E-6	MEF2C, ADCY3, ROCK1, ROCK2, PRKG1, ITPR1, MYL9, EDNRA, ATP2B4, PLCB4, GNAQ, PPP1R12A, GUCY1A2, GUCY1A3, GUCY1B3, PLCB1, AKT3	197	158	6879	3.757084109747478	0.001971835599025362	2.466923447149716E-4	0.012066759358875245
KEGG_PATHWAY	hsa04540:Gap junction	12	2.5316455696202533	3.568966460326641E-5	ADCY3, PLCB4, GNAQ, GRB2, GUCY1A2, PDGFRB, GUCY1A3, GUCY1B3, GNAS, PRKG1, PLCB1, ITPR1	197	88	6879	4.761652053530226	0.007325240785431952	8.165777640858352E-4	0.044940453830244476
KEGG_PATHWAY	hsa04730:Long-term depression	10	2.109704641350211	4.327794659774504E-5	PLCB4, GNAQ, GUCY1A2, GUCY1A3, GUCY1B3, GNAS, PRKG1, PLCB1, ITPR1, CACNA1A	197	60	6879	5.819796954314721	0.00887582514307117	8.911476840161026E-4	0.05449322732843376
KEGG_PATHWAY	hsa05100:Bacterial invasion of epithelial cells	11	2.320675105485232	6.53042019235153E-5	DNM3, CAV1, PTK2, DOCK1, CRK, ITGB1, SEPT11, ELMO1, CTNNB1, SEPT9, ARHGAP10	197	78	6879	4.924443576727841	0.013363016300642738	0.0012222619625574804	0.08221698689589996
KEGG_PATHWAY	hsa04921:Oxytocin signaling pathway	15	3.1645569620253164	8.677599019640912E-5	ADCY3, MEF2C, ROCK1, ROCK2, ITPR1, MYL9, CD38, PLCB4, GNAQ, GUCY1A2, PPP1R12A, GUCY1A3, GNAS, GUCY1B3, PLCB1	197	150	6879	3.491878172588833	0.01771779058999856	0.0014886100544910796	0.10923604136116039
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	24	5.063291139240507	1.1285967546792347E-4	PHLPP1, FLT1, GRB2, COL3A1, ITGA1, BCL2L1, COL5A3, PTEN, ITGB1, KDR, VWF, PTK2, LAMA4, CCND3, PKN3, TEK, COL1A2, COL6A2, PDGFRB, JAK1, FGF1, AKT3, THBS4, NGF	197	345	6879	2.429132641800927	0.0229821971864006	0.0017868943067133047	0.14204943434137363
KEGG_PATHWAY	hsa04020:Calcium signaling pathway	16	3.375527426160337	1.6378275076049176E-4	ADCY3, STIM1, ITPKB, ITPR1, EDNRA, CD38, PLCE1, ATP2B4, PLCB4, GNAQ, PDE1C, PDE1A, PDGFRB, GNAS, PLCB1, CACNA1A	197	179	6879	3.121231886112923	0.03317909732492308	0.0024072415010500947	0.20608229583333193
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	17	3.5864978902953584	1.7196475416230092E-4	CAV1, ROCK1, ROCK2, GRB2, CD63, TIMP3, ITGB1, ITPR1, FLNA, KDR, CTNNB1, WNT2B, PTK2, PLCE1, EZR, PPP1R12A, AKT3	197	200	6879	2.9680964467005073	0.034807567503854275	0.002359065395254878	0.21636717285055118
KEGG_PATHWAY	hsa04360:Axon guidance	13	2.7426160337552745	2.490296952398897E-4	EPHA4, PTK2, NRP1, ROCK1, ROCK2, PLXNA2, NCK1, NTN4, UNC5C, ITGB1, CXCL12, SLIT3, EPHA3	197	127	6879	3.5743634837523484	0.050012550859964366	0.0032015207868946183	0.3131908653110749
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	15	3.1645569620253164	8.034052648123519E-4	ADCY3, PARD3, ROCK1, ROCK2, GRB2, PREX1, NFKBIA, CXCL12, ELMO1, PTK2, PLCB4, GRK5, PLCB1, CRK, AKT3	197	186	6879	2.8160307843458328	0.15258776495840998	0.009692020936097667	1.0071584043029658
KEGG_PATHWAY	hsa04810:Regulation of actin cytoskeleton	16	3.375527426160337	9.232818369323582E-4	ROCK1, ROCK2, ARHGEF7, DIAPH2, ITGA1, ITGB1, MYL9, PTK2, DOCK1, EZR, PPP1R12A, PDGFRB, CYFIP1, TMSB4X, FGF1, CRK	197	210	6879	2.6604786076867293	0.17327561864480645	0.01051564848131381	1.1566338875508508
KEGG_PATHWAY	hsa04972:Pancreatic secretion	10	2.109704641350211	0.0012533206562875291	ADCY3, CD38, PLCB4, ATP2B4, SLC12A2, GNAQ, GNAS, PLCB1, PLA2G5, ITPR1	197	93	6879	3.7547077124611103	0.22767202741031844	0.013505133283194026	1.5670902671877873
KEGG_PATHWAY	hsa04713:Circadian entrainment	10	2.109704641350211	0.001458054484942688	ADCY3, PLCB4, GNAQ, GUCY1A2, GUCY1A3, GUCY1B3, GNAS, PRKG1, PLCB1, ITPR1	197	95	6879	3.675661234304034	0.2596101498904364	0.014916549768772103	1.8209205182325494
KEGG_PATHWAY	hsa04070:Phosphatidylinositol signaling system	10	2.109704641350211	0.0018148321439820825	PLCE1, IMPA2, PLCB4, DGKE, PIK3C2A, DGKH, ITPKB, PLCB1, PTEN, ITPR1	197	98	6879	3.5631409924375843	0.31215728223505934	0.01766099680566191	2.261816109406367
KEGG_PATHWAY	hsa04512:ECM-receptor interaction	9	1.89873417721519	0.0032066241497151755	VWF, LAMA4, COL3A1, COL1A2, COL6A2, ITGA1, COL5A3, ITGB1, THBS4	197	87	6879	3.6122877647470677	0.4839883496361499	0.02962618570456832	3.964385796462122
KEGG_PATHWAY	hsa04014:Ras signaling pathway	15	3.1645569620253164	0.005010600787532802	FLT1, GRB2, BCL2L1, KDR, RASAL2, PLCE1, RASGRF2, ETS1, TEK, RAPGEF5, PDGFRB, FGF1, AKT3, PLA2G5, NGF	197	226	6879	2.3176182561430303	0.6446948791299996	0.043993305767205615	6.130551148741636
KEGG_PATHWAY	hsa05166:HTLV-I infection	16	3.375527426160337	0.0057786093146589505	ADCY3, NRP1, HLA-A, FDPS, NFKBIA, HLA-C, BCL2L1, HLA-E, CTNNB1, WNT2B, CCND3, ETS1, MAP3K1, PDGFRB, JAK1, AKT3	197	254	6879	2.1996082976937528	0.6969465953557188	0.0485266425051335	7.039028839353623
KEGG_PATHWAY	hsa04916:Melanogenesis	9	1.89873417721519	0.007465909299096624	ADCY3, PLCB4, GNAQ, GNAS, PLCB1, TCF7L2, TCF7L1, CTNNB1, WNT2B	197	100	6879	3.142690355329949	0.7864207352332662	0.05988200976326297	9.006581760497312
KEGG_PATHWAY	hsa04961:Endocrine and other factor-regulated calcium reabsorption	6	1.2658227848101267	0.008645547880981146	DNM3, PLCB4, GNAQ, PTH1R, GNAS, PLCB1	197	45	6879	4.655837563451777	0.832827039850855	0.06648399022988039	10.359302817491711
KEGG_PATHWAY	hsa05131:Shigellosis	7	1.4767932489451476	0.009421967852636201	DOCK1, ROCK1, ROCK2, NFKBIA, CRK, ITGB1, ELMO1	197	64	6879	3.8192417512690358	0.8577439802931629	0.06968023799457446	11.239514063290413
KEGG_PATHWAY	hsa05146:Amoebiasis	9	1.89873417721519	0.010476018442677027	LAMA4, PTK2, PLCB4, GNAQ, COL3A1, COL1A2, GNAS, COL5A3, PLCB1	197	106	6879	2.9648022220093857	0.8857588037062176	0.07455457623524786	12.421738733392473
KEGG_PATHWAY	hsa04330:Notch signaling pathway	6	1.2658227848101267	0.011315189647574627	NOTCH3, CTBP2, NOTCH4, MAML2, JAG1, MAML3	197	48	6879	4.36484771573604	0.9040777057879118	0.07765419289983255	13.352570885097492
KEGG_PATHWAY	hsa05215:Prostate cancer	8	1.6877637130801686	0.012420811908227464	GRB2, PDGFRB, NFKBIA, PTEN, TCF7L2, TCF7L1, AKT3, CTNNB1	197	88	6879	3.174434702353484	0.9238241320142818	0.08224396918161392	14.56505457660593
KEGG_PATHWAY	hsa04918:Thyroid hormone synthesis	7	1.4767932489451476	0.014327428563850348	ADCY3, PLCB4, GNAQ, TPO, GNAS, PLCB1, ITPR1	197	70	6879	3.491878172588833	0.9488400243983481	0.09144213707167648	16.619322380111157
KEGG_PATHWAY	hsa05130:Pathogenic Escherichia coli infection	6	1.2658227848101267	0.014498250203774921	EZR, ROCK1, ROCK2, NCK1, ITGB1, CTNNB1	197	51	6879	4.108091967751568	0.9506344087542996	0.08973150721062073	16.801135069127614
KEGG_PATHWAY	hsa04912:GnRH signaling pathway	8	1.6877637130801686	0.014751534251625455	ADCY3, PLCB4, GNAQ, GRB2, MAP3K1, GNAS, PLCB1, ITPR1	197	91	6879	3.0697830088693028	0.9531803618997404	0.08859807615736848	17.07004429529375
KEGG_PATHWAY	hsa05032:Morphine addiction	8	1.6877637130801686	0.014751534251625455	ADCY3, PDE7B, PDE1C, PDE1A, GNAS, PDE8A, GRK5, CACNA1A	197	91	6879	3.0697830088693028	0.9531803618997404	0.08859807615736848	17.07004429529375
KEGG_PATHWAY	hsa00562:Inositol phosphate metabolism	7	1.4767932489451476	0.01529024906491717	PLCE1, IMPA2, PLCB4, PIK3C2A, ITPKB, PLCB1, PTEN	197	71	6879	3.442696789876314	0.9581691079855308	0.08913126002810723	17.63933389831066
KEGG_PATHWAY	hsa05213:Endometrial cancer	6	1.2658227848101267	0.015680126712500703	GRB2, PTEN, TCF7L2, TCF7L1, AKT3, CTNNB1	197	52	6879	4.029090199140961	0.9614461077137427	0.08882467696989027	18.04909260385208
KEGG_PATHWAY	hsa05220:Chronic myeloid leukemia	7	1.4767932489451476	0.016297104127281407	CTBP2, GRB2, NFKBIA, BCL2L1, MECOM, CRK, AKT3	197	72	6879	3.3948815566835875	0.9661176380918777	0.08973900078444852	18.693698265167946
KEGG_PATHWAY	hsa04670:Leukocyte transendothelial migration	9	1.89873417721519	0.016563251178064183	PTK2, EZR, ROCK1, ROCK2, PECAM1, CXCL12, ITGB1, CTNNB1, MYL9	197	115	6879	2.7327742220260425	0.9679546388452731	0.08879671894596808	18.970319607554508
KEGG_PATHWAY	hsa04310:Wnt signaling pathway	10	2.109704641350211	0.016736023292322943	CTBP2, PLCB4, CCND3, ROCK2, PLCB1, DAAM2, TCF7L2, TCF7L1, CTNNB1, WNT2B	197	138	6879	2.5303465018759654	0.9690937395150341	0.08743379709087507	19.149427164967236
KEGG_PATHWAY	hsa04971:Gastric acid secretion	7	1.4767932489451476	0.01734889654520149	ADCY3, EZR, PLCB4, GNAQ, GNAS, PLCB1, ITPR1	197	73	6879	3.3483763298797027	0.9728190074426313	0.08829789672285204	19.78183870229573
KEGG_PATHWAY	hsa04923:Regulation of lipolysis in adipocytes	6	1.2658227848101267	0.02104662667523226	ADCY3, MGLL, FABP4, GNAS, PRKG1, AKT3	197	56	6879	3.741298042059463	0.9874981728265687	0.10375997047370822	23.501828909366797
KEGG_PATHWAY	hsa04750:Inflammatory mediator regulation of TRP channels	8	1.6877637130801686	0.021374903044424395	ADCY3, PLCB4, GNAQ, PRKCH, GNAS, PLCB1, ITPR1, NGF	197	98	6879	2.850512793950067	0.9883327658305036	0.10287517202340102	23.82428412407028
KEGG_PATHWAY	hsa04915:Estrogen signaling pathway	8	1.6877637130801686	0.022465923512560444	ADCY3, PLCB4, GNAQ, GRB2, GNAS, PLCB1, AKT3, ITPR1	197	99	6879	2.821719735425319	0.9907280182009339	0.1054608614153626	24.88698984314506
KEGG_PATHWAY	hsa04024:cAMP signaling pathway	12	2.5316455696202533	0.02561997768197883	EDNRA, ADCY3, PLCE1, ATP2B4, ROCK1, ROCK2, PPP1R12A, NFKBIA, GNAS, ARAP3, AKT3, MYL9	197	198	6879	2.1162898015689895	0.9952352026206532	0.1169179982501718	27.882910588976305
KEGG_PATHWAY	hsa04925:Aldosterone synthesis and secretion	7	1.4767932489451476	0.02748095190963066	ADCY3, PRKD1, PLCB4, GNAQ, GNAS, PLCB1, ITPR1	197	81	6879	3.0176724948298554	0.9967862509434269	0.12230993790236011	29.598574451165106
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	14	2.9535864978902953	0.028109107381047646	MEF2C, GRB2, MECOM, FLNA, MAP4K4, RASGRF2, MAP3K1, PDGFRB, FGF1, RAPGEF2, CRK, AKT3, CACNA1A, NGF	197	253	6879	1.9322646014325555	0.9971867549226353	0.12236138434459565	30.169145551020737
KEGG_PATHWAY	hsa05222:Small cell lung cancer	7	1.4767932489451476	0.03376850994207117	LAMA4, PTK2, NFKBIA, BCL2L1, PTEN, ITGB1, AKT3	197	85	6879	2.8756643774260975	0.9991552570362804	0.14258778793105764	35.121123438853616
KEGG_PATHWAY	hsa05211:Renal cell carcinoma	6	1.2658227848101267	0.03929633028823756	EPAS1, GRB2, ETS1, CRK, RAPGEF1, AKT3	197	66	6879	3.174434702353484	0.9997409243336801	0.1611391461208319	39.643944619575485
KEGG_PATHWAY	hsa04320:Dorso-ventral axis formation	4	0.8438818565400843	0.04032819107598495	NOTCH3, GRB2, ETS1, NOTCH4	197	27	6879	5.173152848279751	0.9997923729770527	0.1619368452210782	40.45534455596385
